name,voltage_class,lat,lon
MV/LV Substation OA***657,LV,53.26843262,-6.12672997
MV/LV Substation SH***658,LV,53.24275208,-6.11893845
MV/LV Substation CH***659,LV,53.30108261,-6.19984102
MV/LV Substation SK***660,LV,53.30729675,-6.19585896
MV/LV Substation LA***661,LV,53.27882385,-6.19077682
MV/LV Substation SH***662,LV,53.2791481,-6.16047621
MV/LV Substation MT***663,LV,53.29051208,-6.21882248
MV/LV Substation MT***664,LV,53.29185867,-6.21797132
MV/LV Substation HA***665,LV,53.23833847,-6.12400055
MV/LV Substation GL***667,LV,53.28131485,-6.13856649
MV/LV Substation PA***668,LV,53.27613831,-6.14949608
MV/LV Substation FA***671,LV,53.28233337,-6.19238281
MV/LV Substation SU***673,LV,53.29497147,-6.24368477
MV/LV Substation CO***674,LV,53.28478241,-6.20508528
MV/LV Substation AR***675,LV,53.27407837,-6.13201475
MV/LV Substation BE***677,LV,53.31156921,-6.22142649
MV/LV Substation GR***678,LV,53.31225586,-6.22162294
MV/LV Substation SH***679,LV,53.23989105,-6.11537886
MV/LV Substation MT***680,LV,53.28720093,-6.17563629
MV/LV Substation CO***682,LV,53.28679276,-6.1318202
MV/LV Substation KI***684,LV,53.24249268,-6.11509991
MV/LV Substation GR***685,LV,53.31242752,-6.22832298
MV/LV Substation CH***687,LV,53.24753571,-6.13333654
MV/LV Substation BI***689,LV,53.2912674,-6.23204851
MV/LV Substation PA***690,LV,53.26374435,-6.16442013
MV/LV Substation GL***692,LV,53.26548767,-6.16256189
MV/LV Substation GL***693,LV,53.26286697,-6.16168499
MV/LV Substation BA***697,LV,53.24523926,-6.11884451
MV/LV Substation BA***699,LV,53.24616241,-6.11759043
MV/LV Substation CR***701,LV,53.24537659,-6.12399197
MV/LV Substation CR***702,LV,53.2446785,-6.12298918
MV/LV Substation BA***703,LV,53.2988739,-6.17695332
MV/LV Substation CA***705,LV,53.28531265,-6.18669367
MV/LV Substation ME***706,LV,53.31876373,-6.21018696
MV/LV Substation GL***710,LV,53.2726326,-6.13659048
MV/LV Substation HA***714,LV,53.29564285,-6.13689327
MV/LV Substation AN***717,LV,53.24854279,-6.1311202
MV/LV Substation TH***718,LV,53.29290009,-6.14713669
MV/LV Substation PL***719,LV,53.28822327,-6.19801235
MV/LV Substation BL***720,LV,53.30071259,-6.17908049
MV/LV Substation ST***722,LV,53.28537369,-6.16251802
MV/LV Substation MC***725,LV,53.26275635,-6.16668081
MV/LV Substation NA***727,LV,53.24766541,-6.12852144
MV/LV Substation SU***728,LV,53.30137634,-6.17942715
MV/LV Substation SE***729,LV,53.24816132,-6.11711311
MV/LV Substation BE***730,LV,53.28637314,-6.12116146
MV/LV Substation TH***731,LV,53.30275345,-6.22612858
MV/LV Substation BL***735,LV,53.30374908,-6.18775749
MV/LV Substation CA***737,LV,53.27891922,-6.15259933
MV/LV Substation PR***738,LV,53.29389191,-6.20132875
MV/LV Substation LO***739,LV,53.24539185,-6.12836599
MV/LV Substation PA***740,LV,53.29012299,-6.13854361
MV/LV Substation GL***741,LV,53.27371216,-6.13564396
MV/LV Substation DO***742,LV,53.23238754,-6.11990213
MV/LV Substation ST***744,LV,53.2994957,-6.1753068
MV/LV Substation HI***745,LV,53.2614212,-6.16520882
MV/LV Substation BI***748,LV,53.29114914,-6.14386797
MV/LV Substation TH***749,LV,53.29776764,-6.19560051
MV/LV Substation ST***750,LV,53.29186249,-6.18790054
MV/LV Substation TA***752,LV,53.29166031,-6.24229097
MV/LV Substation CA***754,LV,53.27840042,-6.14921856
MV/LV Substation ST***757,LV,53.24766541,-6.12275314
MV/LV Substation TH***758,LV,53.29236221,-6.16077805
MV/LV Substation CO***760,LV,53.26333618,-6.14675188
MV/LV Substation BE***761,LV,53.31179428,-6.20756769
MV/LV Substation ST***762,LV,53.28308487,-6.22313499
MV/LV Substation RO***764,LV,53.30408096,-6.20138025
MV/LV Substation BE***765,LV,53.29140854,-6.16933775
MV/LV Substation PI***767,LV,53.27363586,-6.17886782
MV/LV Substation ME***768,LV,53.31861877,-6.2142601
MV/LV Substation HA***771,LV,53.3026123,-6.22437906
MV/LV Substation HA***772,LV,53.30192566,-6.22242737
MV/LV Substation BE***773,LV,53.29099274,-6.20398474
MV/LV Substation CR***775,LV,53.27455902,-6.10040617
MV/LV Substation CA***777,LV,53.26446533,-6.15343285
MV/LV Substation ME***780,LV,53.29853439,-6.20291853
MV/LV Substation VI***781,LV,53.27201462,-6.09693623
MV/LV Substation RI***787,LV,53.29123306,-6.15515757
MV/LV Substation AB***047,LV,53.24837875,-6.12117863
MV/LV Substation DA***048X,LV,53.27675629,-6.10584068
MV/LV Substation FO***049,LV,53.27446747,-6.17560911
MV/LV Substation WE***045X,LV,53.29553986,-6.14474249
MV/LV Substation PA***046,LV,53.25704575,-6.11870098
MV/LV Substation MU***046X,LV,53.2934761,-6.14033222
MV/LV Substation CO***049X,LV,53.27582169,-6.09508753
MV/LV Substation LO***050,LV,53.24140549,-6.12755156
MV/LV Substation BO***050X,LV,53.25989914,-6.14761972
MV/LV Substation CA***051,LV,53.25969315,-6.16225576
MV/LV Substation EL***052,LV,53.27959442,-6.19899035
MV/LV Substation BR***053X,LV,53.28431702,-6.11273432
GLASNEVIN (114000) 38 kV STATION,MV,53.37045354,-6.27554803
GRANBY ROW (102000) 38 kV STATION,MV,53.35465068,-6.26906711
GRANGE (DR) (087000) 110 kV STATION,38 kV,53.39541269,-6.16401857
POPPINTREE (983000) 110 kV STATION,MV,53.40812394,-6.27558457
GRANGE (DR) (087000) 110 kV STATION,MV,53.39541269,-6.16401857
PHIBSBORO (307000) 38 kV STATION,MV,53.35640836,-6.27677863
GRANGE CASTLE (734000) 110 kV STATION,MV,53.32897072,-6.44954564
GLOUCESTER PLACE (115000) 38 kV STATION,MV,53.35194822,-6.24846306
FORTUNESTOWN (892000) 110 kV STATION,MV,53.28034931,-6.4085432
FINGLAS (318000) 220 kV STATION,110 kV,53.40749318,-6.31611548
FINGLAS (318000) 220 kV STATION,38 kV,53.40749318,-6.31611548
GRANGE CASTLE (734000) 110 kV STATION,MV,53.32897072,-6.44954564
KILMORE (736000) 110 kV STATION,MV,53.40687797,-6.23008852
LEIXLIP (289000) 38 kV STATION,MV,53.35245393,-6.46857163
LUCAN EAST (359000) 38 kV STATION,MV,53.36473011,-6.42720841
MALAHIDE (212000) 38 kV STATION,MV,53.44774952,-6.15076673
MERVILLE (200000) 38 kV STATION,MV,53.3848239,-6.2951262
LIFFEY VALLEY (633000) 38 kV STATION,MV,53.35545921,-6.40121042
INCHICORE NORTH (083000) 38 kV STATION,MV,53.33718336,-6.34297596
SAGGART (172000) 38 kV STATION,MV,53.27307086,-6.45478502
PALMERSTOWN (302000) 38 kV STATION,MV,53.35952574,-6.37205462
GRANGE CASTLE (734000) 110 kV STATION,38 kV,53.32897072,-6.44954564
HOWTH JUNCTION (334000) 38 kV STATION,MV,53.38555046,-6.15733067
OLDBAWN (365000) 38 kV STATION,MV,53.27615227,-6.35170396
INCHICORE 220KV (964000) 220 kV STATION,38 kV,53.3312706,-6.33712786
BALLYMOUNT (436000) 38 kV STATION,MV,53.31280793,-6.35017221
BELGARD (331000) 38 kV STATION,MV,53.29412445,-6.37206664
MV/LV Substation DE***054X,LV,53.2949295,-6.14818859
MV/LV Substation KI***056,LV,53.25746536,-6.1241374
MV/LV Substation YA***056X,LV,53.3008461,-6.22847271
MV/LV Substation DU***058,LV,53.2924614,-6.24465752
MV/LV Substation SH***058X,LV,53.23403549,-6.1213131
MV/LV Substation BR***059,LV,53.30121613,-6.1860795
MV/LV Substation CU***060X,LV,53.26176453,-6.11297846
MV/LV Substation SH***061,LV,53.23162079,-6.11274719
MV/LV Substation EA***061X,LV,53.27122498,-6.14264774
MV/LV Substation CO***062X,LV,53.26556396,-6.17231607
MV/LV Substation SH***063,LV,53.23022461,-6.11716652
MV/LV Substation MO***063X,LV,53.29195786,-6.13639402
MV/LV Substation TR***064,LV,53.30952072,-6.20518732
MV/LV Substation MT***001X,LV,53.2938385,-6.22255325
MV/LV Substation ST***002,LV,53.26823044,-6.1693244
MV/LV Substation CL***002X,LV,53.2989006,-6.19642258
MV/LV Substation SH***003,LV,53.2355423,-6.1260848
MV/LV Substation PA***004,LV,53.29263306,-6.13753462
MV/LV Substation CA***004X,LV,53.30010605,-6.17744112
MV/LV Substation PE***005,LV,53.28991318,-6.1292243
MV/LV Substation HE***005X,LV,53.27828979,-6.10568285
MV/LV Substation KN***006,LV,53.28875732,-6.14617634
MV/LV Substation BA***007,LV,53.28073883,-6.15760374
MV/LV Substation SA***008,LV,53.28594971,-6.11764097
MV/LV Substation BE***008X,LV,53.27939606,-6.1854744
MV/LV Substation AD***009,LV,53.28194427,-6.12474442
MV/LV Substation GA***009X,LV,53.28037643,-6.18666267
MV/LV Substation CR***010,LV,53.28695297,-6.13406229
MV/LV Substation MI***010X,LV,53.28851318,-6.20582867
MV/LV Substation DU***011,LV,53.29450989,-6.14738178
MV/LV Substation ST***011X,LV,53.30484009,-6.20698929
MV/LV Substation BO***012,LV,53.30317688,-6.19918299
MV/LV Substation GL***012X,LV,53.26697159,-6.13719654
MV/LV Substation ST***013,LV,53.31109619,-6.20110035
MV/LV Substation RO***013X,LV,53.28865051,-6.16357708
MV/LV Substation AN***014,LV,53.29789352,-6.18097019
MV/LV Substation ST***015,LV,53.2917099,-6.16620541
MV/LV Substation MO***016,LV,53.2959938,-6.16258717
MV/LV Substation SE***016X,LV,53.30730057,-6.20441055
MV/LV Substation SO***017,LV,53.27358627,-6.0975709
MV/LV Substation CA***018,LV,53.27785873,-6.10615206
MV/LV Substation SY***019,LV,53.29693985,-6.20463514
MV/LV Substation BU***019X,LV,53.28498459,-6.10627127
MV/LV Substation WE***020,LV,53.27007675,-6.17411709
MV/LV Substation DR***020X,LV,53.24960327,-6.14139748
MV/LV Substation LA***021X,LV,53.30276489,-6.24253988
MV/LV Substation PR***023,LV,53.28928375,-6.18094635
MV/LV Substation ST***024,LV,53.28816986,-6.1974597
MV/LV Substation PU***024X,LV,53.27610016,-6.19915247
MV/LV Substation TA***025,LV,53.29359055,-6.19222212
MV/LV Substation HO***026,LV,53.29348373,-6.22931767
MV/LV Substation DO***026X,LV,53.29189682,-6.14058113
MV/LV Substation KI***027,LV,53.28361511,-6.20643854
MV/LV Substation CA***027X,LV,53.25886536,-6.16340017
MV/LV Substation LO***028,LV,53.24332047,-6.13275623
MV/LV Substation ST***028X,LV,53.264534,-6.14993763
MV/LV Substation KN***029X,LV,53.23604584,-6.12498426
MV/LV Substation WI***030,LV,53.30122757,-6.24506283
MV/LV Substation LI***030X,LV,53.29286194,-6.19504261
MV/LV Substation GL***031,LV,53.3054924,-6.2361865
MV/LV Substation LI***031X,LV,53.29302216,-6.19377613
MV/LV Substation HO***033,LV,53.2761116,-6.16287041
MV/LV Substation FO***034,LV,53.30357742,-6.20915747
MV/LV Substation MO***034X,LV,53.28607178,-6.15422535
MV/LV Substation SH***035,LV,53.24287796,-6.12230396
MV/LV Substation CA***035X,LV,53.28350449,-6.10978603
MV/LV Substation KI***036,LV,53.26264954,-6.11569691
MV/LV Substation BA***037,LV,53.25205612,-6.12473392
MV/LV Substation BR***038,LV,53.25758743,-6.16840029
MV/LV Substation DE***038X,LV,53.24541855,-6.13937664
MV/LV Substation KE***039,LV,53.26148605,-6.17773533
MV/LV Substation DU***039X,LV,53.28378677,-6.19532013
MV/LV Substation CA***040,LV,53.25977325,-6.15225601
MV/LV Substation PA***040X,LV,53.29335785,-6.13448811
MV/LV Substation DR***041X,LV,53.24661636,-6.14235067
MV/LV Substation SA***042,LV,53.27987289,-6.13698006
MV/LV Substation SU***042X,LV,53.25014496,-6.14279747
MV/LV Substation DE***043X,LV,53.27885056,-6.16161346
MV/LV Substation LO***044,LV,53.24640274,-6.13158798
MV/LV Substation BE***044X,LV,53.2959404,-6.14339018
MV/LV Substation ST***064X,LV,53.29470825,-6.14093876
MV/LV Substation DE***065,LV,53.29616547,-6.21509218
MV/LV Substation EL***066,LV,53.31635666,-6.20670128
MV/LV Substation BR***067,LV,53.2650528,-6.18241024
MV/LV Substation FI***067X,LV,53.27172089,-6.20423841
MV/LV Substation BL***068X,LV,53.27174377,-6.20354795
MV/LV Substation RO***069,LV,53.30213165,-6.23378992
MV/LV Substation BL***069X,LV,53.27175522,-6.2034874
MV/LV Substation ST***070,LV,53.29431152,-6.21032476
MV/LV Substation AL***070X,LV,53.28956223,-6.23825264
MV/LV Substation TE***071,LV,53.29697418,-6.17121458
MV/LV Substation LA***071X,LV,53.28619766,-6.15778875
MV/LV Substation KE***072X,LV,53.26579666,-6.16813946
MV/LV Substation RO***073X,LV,53.29924774,-6.21998882
MV/LV Substation RO***074,LV,53.29881287,-6.20061159
MV/LV Substation KE***074X,LV,53.26154327,-6.12018204
MV/LV Substation PR***075,LV,53.294384,-6.19764805
MV/LV Substation ES***075X,LV,53.30320358,-6.24258184
MV/LV Substation MA***076X,LV,53.29618454,-6.13496494
MV/LV Substation KI***077,LV,53.27547455,-6.16922474
MV/LV Substation CH***077X,LV,53.24265289,-6.14114428
MV/LV Substation DA***078,LV,53.28881454,-6.21157455
MV/LV Substation GI***078X,LV,53.24402618,-6.14006615
MV/LV Substation NO***079,LV,53.29728317,-6.21002054
MV/LV Substation WA***079X,LV,53.2432518,-6.13939571
MV/LV Substation MA***080,LV,53.29837418,-6.2174449
MV/LV Substation RE***081,LV,53.29352188,-6.21737719
MV/LV Substation BE***081X,LV,53.3038826,-6.21505547
MV/LV Substation BE***082X,LV,53.30471039,-6.2151556
MV/LV Substation TH***083,LV,53.29014969,-6.20962906
MV/LV Substation MA***083X,LV,53.23484421,-6.12291002
MV/LV Substation HO***084X,LV,53.26402664,-6.18159914
MV/LV Substation WO***085,LV,53.30889511,-6.20900965
MV/LV Substation DU***086,LV,53.28074646,-6.11593533
MV/LV Substation KE***086X,LV,53.27736282,-6.18530607
MV/LV Substation GL***087X,LV,53.23876953,-6.11664152
MV/LV Substation DO***088,LV,53.3104248,-6.20360422
MV/LV Substation TU***088X,LV,53.24776459,-6.14342499
MV/LV Substation ST***089,LV,53.30557632,-6.20047712
MV/LV Substation SO***089X,LV,53.27119827,-6.09266996
MV/LV Substation ST***090,LV,53.30187607,-6.25058699
MV/LV Substation LI***090X,LV,53.29273605,-6.19347286
MV/LV Substation RE***091,LV,53.28662109,-6.21517515
MV/LV Substation MA***091X,LV,53.29557419,-6.1430459
MV/LV Substation WH***093,LV,53.27855682,-6.18621492
MV/LV Substation WO***094,LV,53.27612686,-6.14296007
MV/LV Substation BE***095,LV,53.2734642,-6.14111137
MV/LV Substation CL***095X,LV,53.3098526,-6.23813725
MV/LV Substation AR***096,LV,53.27275085,-6.10825157
MV/LV Substation MA***097,LV,53.25578308,-6.11617851
MV/LV Substation LE***097X,LV,53.29924393,-6.17761278
MV/LV Substation FR***098,LV,53.29833221,-6.24990654
MV/LV Substation LU***098X,LV,53.29212952,-6.24471617
MV/LV Substation RO***099,LV,53.30216217,-6.22804308
MV/LV Substation BU***100,LV,53.28372955,-6.10640192
MV/LV Substation NE***101,LV,53.28180313,-6.17943478
MV/LV Substation KI***101X,LV,53.25460052,-6.14452219
MV/LV Substation HI***102,LV,53.30101013,-6.24918222
MV/LV Substation MO***102X,LV,53.28564453,-6.14886045
MV/LV Substation MT***103X,LV,53.29573822,-6.20947027
MV/LV Substation WO***104X,LV,53.30030823,-6.18836832
MV/LV Substation ME***105,LV,53.313694,-6.20174122
MV/LV Substation GL***105X,LV,53.28725433,-6.1482358
MV/LV Substation ME***106,LV,53.28133392,-6.19936705
MV/LV Substation FR***106X,LV,53.30273056,-6.23360014
MV/LV Substation OL***107,LV,53.28371811,-6.14685917
MV/LV Substation CA***107X,LV,53.26051712,-6.16674614
MV/LV Substation GR***108X,LV,53.26737976,-6.13524485
MV/LV Substation GR***109X,LV,53.26902008,-6.14304304
MV/LV Substation RO***110,LV,53.29819489,-6.2368474
MV/LV Substation SY***110X,LV,53.28653336,-6.23699808
MV/LV Substation GL***111,LV,53.27569199,-6.12321901
MV/LV Substation TH***111X,LV,53.28628159,-6.23447418
MV/LV Substation MT***112,LV,53.28821564,-6.15527248
MV/LV Substation TH***112X,LV,53.28713989,-6.23614788
MV/LV Substation BA***113,LV,53.27071762,-6.12127829
MV/LV Substation TH***113X,LV,53.28583908,-6.23569202
MV/LV Substation OR***114,LV,53.26632309,-6.13380718
MV/LV Substation OA***114X,LV,53.28591537,-6.23582363
MV/LV Substation CO***115,LV,53.29066849,-6.1338253
MV/LV Substation OS***115X,LV,53.28649139,-6.15704155
MV/LV Substation TI***116,LV,53.28863907,-6.1390729
MV/LV Substation ME***116X,LV,53.3175354,-6.20921803
MV/LV Substation GL***117,LV,53.2868576,-6.12404919
MV/LV Substation BR***117X,LV,53.2571373,-6.15031672
MV/LV Substation MO***118,LV,53.29314041,-6.1518507
MV/LV Substation NU***119,LV,53.31430435,-6.22212315
MV/LV Substation BO***120,LV,53.29968643,-6.20366478
MV/LV Substation MT***121,LV,53.29878616,-6.19530249
MV/LV Substation P.***122,LV,53.2970314,-6.24456024
MV/LV Substation WO***122X,LV,53.29399109,-6.14119482
MV/LV Substation GO***124,LV,53.26544189,-6.17385006
MV/LV Substation CA***124X,LV,53.28514099,-6.20868397
MV/LV Substation MT***125,LV,53.29516602,-6.21990347
MV/LV Substation WE***125X,LV,53.24880981,-6.14472818
MV/LV Substation PR***126,LV,53.29751968,-6.23305035
MV/LV Substation RM***126X,LV,53.27629471,-6.16137838
MV/LV Substation JO***127,LV,53.27277756,-6.14590883
MV/LV Substation CH***128,LV,53.25567245,-6.12441063
MV/LV Substation AB***130,LV,53.28578186,-6.16064119
MV/LV Substation FA***131,LV,53.30439377,-6.24820375
MV/LV Substation TH***131X,LV,53.29968643,-6.20437002
MV/LV Substation BL***132,LV,53.29870224,-6.17907619
MV/LV Substation LO***132X,LV,53.27896881,-6.09974575
MV/LV Substation AN***133X,LV,53.29885483,-6.24556541
MV/LV Substation SU***134X,LV,53.27793884,-6.1625371
MV/LV Substation SY***135,LV,53.28934479,-6.23938656
MV/LV Substation CA***135X,LV,53.30762482,-6.1920042
MV/LV Substation BI***136,LV,53.30493164,-6.24587107
MV/LV Substation DE***136X,LV,53.2454567,-6.13940477
MV/LV Substation TR***137X,LV,53.29828262,-6.23187876
MV/LV Substation FU***138X,LV,53.26034927,-6.15065765
MV/LV Substation AV***139,LV,53.29579926,-6.18795919
MV/LV Substation GR***139X,LV,53.26899338,-6.14298439
MV/LV Substation SW***140,LV,53.30053711,-6.17698765
MV/LV Substation KE***140X,LV,53.29503632,-6.13901949
MV/LV Substation LE***141,LV,53.27783203,-6.10125017
MV/LV Substation NE***142,LV,53.29023743,-6.17391729
MV/LV Substation TH***142X,LV,53.25751495,-6.11412477
MV/LV Substation GR***143X,LV,53.26634979,-6.18009186
MV/LV Substation GL***144,LV,53.30932999,-6.21406269
MV/LV Substation CA***145,LV,53.28459549,-6.11119223
MV/LV Substation FR***145X,LV,53.29943085,-6.17677975
MV/LV Substation ST***146,LV,53.30919266,-6.19579411
MV/LV Substation CH***146X,LV,53.24467468,-6.1388545
MV/LV Substation WO***147,LV,53.29215622,-6.20203114
MV/LV Substation GL***147X,LV,53.28111649,-6.15640306
MV/LV Substation CA***148,LV,53.29356766,-6.17942953
MV/LV Substation BE***148X,LV,53.28284073,-6.18900251
MV/LV Substation SO***788,LV,53.29257584,-6.15943432
MV/LV Substation SE***789,LV,53.27728653,-6.15108061
MV/LV Substation OB***791,LV,53.28917313,-6.18889952
MV/LV Substation OB***792,LV,53.28705597,-6.18735456
MV/LV Substation AL***793,LV,53.27896881,-6.12982225
MV/LV Substation PA***795,LV,53.240242,-6.13008881
MV/LV Substation BE***798,LV,53.28093338,-6.1878233
MV/LV Substation BL***799,LV,53.28852844,-6.19675493
MV/LV Substation VI***800,LV,53.27529907,-6.10617542
MV/LV Substation LA***802,LV,53.2572403,-6.15359402
MV/LV Substation WO***804,LV,53.28647995,-6.20627356
MV/LV Substation OB***809,LV,53.289608,-6.18631649
MV/LV Substation WE***810,LV,53.29615784,-6.1487956
MV/LV Substation WH***812,LV,53.30305481,-6.23478699
MV/LV Substation CA***813,LV,53.3053093,-6.22341204
MV/LV Substation MA***814,LV,53.29931259,-6.17370987
MV/LV Substation CR***817,LV,53.24575806,-6.12138367
MV/LV Substation FI***818,LV,53.2815361,-6.1508975
MV/LV Substation BR***819,LV,53.25643921,-6.1743536
MV/LV Substation ST***821,LV,53.30228043,-6.20066071
MV/LV Substation TH***822,LV,53.29347992,-6.24628067
MV/LV Substation BI***824,LV,53.28964233,-6.23507023
MV/LV Substation TH***825,LV,53.30765915,-6.24176836
MV/LV Substation SA***826,LV,53.29472733,-6.14915752
MV/LV Substation DU***827,LV,53.28337097,-6.11727428
MV/LV Substation HE***828,LV,53.31567001,-6.20998669
MV/LV Substation OW***829,LV,53.30331802,-6.21749401
MV/LV Substation ST***830,LV,53.30264282,-6.21692228
MV/LV Substation RA***831,LV,53.24145508,-6.13123465
MV/LV Substation NA***832,LV,53.25579834,-6.12902069
MV/LV Substation RO***833,LV,53.30353928,-6.1862359
MV/LV Substation CO***834,LV,53.29007721,-6.13269663
MV/LV Substation CL***835,LV,53.2943573,-6.15365791
MV/LV Substation FO***837,LV,53.30701447,-6.20568275
MV/LV Substation CA***838,LV,53.29362869,-6.18181133
MV/LV Substation CA***839,LV,53.29188919,-6.18196058
MV/LV Substation BE***840,LV,53.30307388,-6.2072134
MV/LV Substation DR***851,LV,53.26801682,-6.13858986
MV/LV Substation KI***852,LV,53.2845726,-6.22721195
MV/LV Substation HO***853,LV,53.28625488,-6.22792196
MV/LV Substation WO***854,LV,53.27791214,-6.11526537
MV/LV Substation ME***857,LV,53.3037796,-6.202353
MV/LV Substation AV***858,LV,53.29430389,-6.18773746
