location_id,lat,lon,traffic_volume
4082,53.397521,-6.239358,1482.07
6000,53.279287,-6.2108324,1030.98
6001,53.2935771,-6.2017373,1936.4
6002,53.2934858,-6.2018122,2045.04
6003,53.28236274,-6.193423892,1748.21
6004,53.274359,-6.176242,1645.61
6005,53.302484,-6.2076363,1793.85
6006,53.273556,-6.17352,1683.3
6007,53.272355,-6.1713,1525.26
6008,53.28936755,-6.195447999,1841.31
6009,53.2705939,-6.1673948,1405.05
6010,53.2662834,-6.1584018,1491.6
6011,53.26176337,-6.149435522,2068.65
6013,53.2609489,-6.1506548,334.92
6014,53.2801306,-6.1893652,32.96
6015,53.26498797,-6.15970476,496.79
6016,53.25830172,-6.146146987,0.0
6017,53.250585,-6.141347,1546.1
6019,53.2996349,-6.2054517,1754.22
6020,53.30095719,-6.180170606,1068.31
6021,53.30239732,-6.182961125,1218.63
6022,53.30189623,-6.181625498,1306.06
6023,53.300204,-6.178878,1358.43
6024,53.2991627,-6.1744851,1154.97
6025,53.2973852,-6.1707976,1204.49
6026,53.29861201,-6.170420051,340.1
6027,53.29629142,-6.170034522,1343.78
6028,53.2944479,-6.169087,891.53
6029,53.2765885,-6.2212722,1842.84
6030,53.3050651,-6.1876805,1005.02
6031,53.3088746,-6.1959464,1159.19
6032,53.31150297,-6.201169638,1124.46
6033,53.2991375,-6.2192061,665.65
6034,53.27402415,-6.204243613,826.17
6035,53.2773058,-6.2196126,966.25
6036,53.279078,-6.2167324,509.55
6038,53.30146779,-6.213943095,670.06
6039,53.27561204,-6.229442736,728.54
6040,53.2478229,-6.1384334,741.82
6041,53.24649318,-6.138491545,2975.47
6042,53.24745143,-6.136851661,1423.93
6043,53.24924336,-6.134647692,1280.29
6044,53.25016529,-6.133746343,1346.64
6045,53.251396,-6.132548147,1368.04
6046,53.25422864,-6.130456265,1167.1
6047,53.2572476,-6.128312461,1165.95
6048,53.278474,-6.185137,2469.89
6049,53.2697329,-6.141095135,622.9
6051,53.30955138,-6.217407174,261.57
6052,53.28081956,-6.158060632,1071.21
6053,53.27986799,-6.157883392,502.06
6054,53.2780084,-6.1638501,1206.93
6055,53.291761,-6.265562,614.61
6056,53.29178238,-6.269052998,1052.3
6057,53.3131044,-6.2387208,1340.45
6058,53.3134515,-6.2380134,467.89
6059,53.28854206,-6.145521069,1201.94
6060,53.2871451,-6.1577114,843.43
6061,53.3008077,-6.1886858,676.06
6063,53.28889769,-6.198274518,545.65
6064,53.2719808,-6.152445209,380.3
6065,53.27312469,-6.19847006,1217.27
6066,53.27305731,-6.200947204,2376.21
6067,53.26080462,-6.205541496,552.38
6068,53.25849375,-6.199056566,700.12
6069,53.25771452,-6.196983644,641.88
6070,53.256154,-6.189979,568.27
6071,53.28118068,-6.155633997,0.0
6072,53.2551783,-6.185209915,562.53
6073,53.300902,-6.1769842,1721.07
6074,53.2937231,-6.2484106,877.32
6075,53.29325654,-6.246016614,1023.92
6076,53.292291,-6.246505,762.8
6077,53.24924336,-6.134647692,1090.35
6082,53.2776677,-6.2307309,915.37
6083,53.2937203,-6.2756903,373.67
6084,53.26526303,-6.229213679,1304.04
6085,53.2866752,-6.225912,1380.13
6086,53.2888378,-6.2262645,899.67
6087,53.27205425,-6.203906483,1630.35
6088,53.2927591,-6.22944481,1938.88
6089,53.27411393,-6.243505504,1044.8
6092,53.302759,-6.233434,833.49
6093,53.305566,-6.2367845,989.79
6094,53.30768336,-6.236858879,993.94
6095,53.28253487,-6.224805229,730.95
6096,53.2803432,-6.2143456,523.6
6100,53.28791512,-6.138494065,204.53
6101,53.26318981,-6.148382809,1092.99
6102,53.2893069,-6.1808245,866.56
6103,53.28915046,-6.174803732,1026.29
6104,53.2861528,-6.1674863,963.87
6105,53.28780973,-6.171259411,465.56
6106,53.28935332,-6.176754653,246.8
6109,53.2647158,-6.1336232,2376.65
6110,53.2857916,-6.1239075,539.97
6111,53.28510305,-6.118941897,339.26
6116,53.2728046,-6.2437973,411.29
6119,53.2743373,-6.2555254,705.8
6121,53.27812086,-6.244691841,321.39
6126,53.26276484,-6.211762614,638.35
6128,53.28762423,-6.25647997,605.41
6130,53.301755,-6.1779374,176.6
6135,53.27787363,-6.206586045,689.96
6138,53.30382312,-6.19879241,488.95
6141,53.30253805,-6.267270733,756.94
6144,53.24555111,-6.134820646,1668.42
6146,53.2792278,-6.1978212,719.05
6147,53.2746627,-6.1996481,690.74
6148,53.25799953,-6.170409377,1579.44
6151,53.27568468,-6.20867522,603.17
6154,53.2973843,-6.180604969,2339.28
6158,53.27935637,-6.135692728,628.69
6160,53.29497933,-6.254928365,1103.77
6161,53.29918657,-6.25364878,541.72
6162,53.2942079,-6.2506043,261.17
6163,53.2637764,-6.1361966,0.0
6167,53.312099,-6.2387652,323.14
6172,53.2909841,-6.166624,477.71
6175,53.23550312,-6.126238964,751.45
6179,53.2891072,-6.243376919,221.33
6180,53.3054324,-6.2456188,766.47
6183,53.29070394,-6.245176824,239.29
6187,53.26290045,-6.227560703,574.36
6188,53.23512608,-6.192341531,419.81
6189,53.25299617,-6.21431203,903.32
6190,53.29491243,-6.14266326,519.07
6191,53.28931266,-6.129567354,622.01
6192,53.2923403,-6.1359191,405.77
6194,53.2871935,-6.1234981,349.06
6195,53.2865141,-6.131575631,1938.44
6202,53.29877305,-6.233714935,913.59
6203,53.30021002,-6.233276253,279.64
6205,53.27666971,-6.265001312,1443.53
6207,53.2792701,-6.2697104,719.69
6208,53.271755,-6.249152,588.13
6209,53.269493,-6.262355,971.91
6210,53.267324,-6.148131,750.28
6211,53.26456548,-6.148085316,747.86
6215,53.2890172,-6.2226958,269.68
6216,53.28851891,-6.204162746,531.35
6219,53.289098,-6.207821,1311.15
6220,53.289528,-6.2346746,975.32
6221,53.2882708,-6.2075724,0.0
6222,53.28955828,-6.239289956,200.91
6225,53.2744079,-6.1930256,1560.04
6226,53.27185509,-6.205363686,1656.25
6229,53.2944965,-6.133868422,453.09
6235,53.29378791,-6.154621479,672.72
6240,53.268046,-6.2201118,1054.16
6241,53.28727761,-6.176072217,1096.85
6242,53.28802877,-6.180688578,231.49
6244,53.2893718,-6.1254909,43.22
6245,53.28784473,-6.122731099,64.36
6247,53.29283864,-6.273190989,1273.05
6257,53.29118174,-6.12852088,424.1
6258,53.2926005,-6.1299685,97.84
6260,53.27062844,-6.143100083,1638.21
6267,53.27742443,-6.141211695,589.57
6268,53.2945808,-6.1515207,151.77
6270,53.28594194,-6.115525044,276.49
6272,53.27128837,-6.228475217,1071.77
6277,53.297143,-6.1601734,166.87
6278,53.29839874,-6.16527378,182.86
6279,53.23440172,-6.123214502,465.97
6280,53.2422017,-6.1215089,443.91
6284,53.3090637,-6.2183786,447.14
6288,53.2914549,-6.2410015,432.8
6289,53.29143393,-6.233571392,669.76
6291,53.28756551,-6.137246002,820.01
6293,53.2670739,-6.1841154,366.56
6297,53.2862477,-6.23733152,610.47
6299,53.289382,-6.236199,919.19
6300,53.2648692,-6.210815061,669.17
6301,53.25105563,-6.156195562,26.67
6306,53.29535211,-6.2570203,1247.14
6309,53.2834906,-6.1461554,809.69
6310,53.2831721,-6.146855,625.92
6312,53.26259273,-6.210320653,855.71
6313,53.26971965,-6.211750346,1087.24
6314,53.26598118,-6.210501561,254.39
6315,53.271009,-6.211075,1938.84
6319,53.2882478,-6.2421962,199.06
6344,53.27447098,-6.149022643,246.63
6345,53.3035438,-6.2709684,748.3
6350,53.2394032,-6.196347489,593.41
6352,53.282388,-6.1423422,2140.8
6360,53.244677,-6.141962,1464.73
6361,53.24633,-6.144692,541.67
6362,53.252455,-6.158422,11.14
6363,53.251235,-6.162907,37.54
6364,53.244144,-6.151818,62.47
6365,53.244232,-6.155045,124.77
6366,53.243402,-6.153802,159.46
6367,53.24504,-6.14911,267.39
6368,53.24426,-6.14845,527.49
6370,53.287198,-6.265665,180.55
6371,53.2718921,-6.2540485,198.99
6372,53.294746,-6.153656,117.18
6373,53.25743564,-6.2214467,222.08
6374,53.2095989,-6.1114616,77.67
6375,53.2888781,-6.2056046,323.26
6376,53.243841,-6.140956,503.35
6377,53.243187,-6.14031,122.15
6378,53.22620987,-6.125126189,236.53
6379,53.24504,-6.14911,71.03
6380,53.24923,-6.15107,45.28
6381,53.24796,-6.14806,148.09
6382,53.25463,-6.18314,1658.25
6383,53.24786,-6.1232,1074.72
6384,53.28759,-6.23748,138.94
6385,53.2607621,-6.2265252,506.88
6386,53.3038415,-6.2084764,2150.03
6387,53.2670227,-6.2098099,621.02
6388,53.275429,-6.150628,277.17
6389,53.2946344,-6.1802386,253.38
6390,53.278377,-6.2228263,352.21
6391,53.2949461,-6.133711,108.61
6392,53.25463,-6.18314,940.49
6394,53.2961628,-6.1411454,831.21
6395,53.24426,-6.14845,103.65
6396,53.24786,-6.1232,265.27
6398,53.28759,-6.23748,286.72
6400,53.26834,-6.21058,604.99
6401,53.21839,-6.11979,925.28
6402,53.2886,-6.21852,265.09
6404,53.285,-6.1774,331.24
6406,53.2687,-6.14609,290.96
6080,53.2827787,-6.233981,0.0
N01111A,53.2935943,-6.3561512,485.88
N01111C,53.2935943,-6.3561512,209.71
N01111D,53.2935943,-6.3561512,86.28
N01111M,53.2935943,-6.3561512,101.45
N01111N,53.2935943,-6.3561512,0.0
N01111R,53.2935943,-6.3561512,82.3
N01111Z,53.2935943,-6.3561512,0.0
N01121E,53.2983057,-6.3543522,329.72
N01121G,53.2983057,-6.3543522,192.8
N01121H,53.2983057,-6.3543522,171.03
N01121J,53.2983057,-6.3543522,193.59
N01121S,53.2983057,-6.3543522,0.0
N01121V,53.2983057,-6.3543522,150.7
N01121Y,53.2983057,-6.3543522,0.15
N01121Z,53.2983057,-6.3543522,0.0
N01131A,53.3012291,-6.3522039,277.66
N01131B,53.3012291,-6.3522039,103.13
N01131C,53.3012291,-6.3522039,314.86
N01131F,53.3012291,-6.3522039,183.79
N01131P,53.3012291,-6.3522039,75.1
N01131Q,53.3012291,-6.3522039,0.0
N01131Z,53.3012291,-6.3522039,0.0
N01141G,53.3032479,-6.3528819,302.9
N01151A,53.2945235,-6.3557032,167.43
N01151B,53.2945235,-6.3557032,41.43
N01151C,53.2945235,-6.3557032,241.46
N01151D,53.2945235,-6.3557032,9.56
N01151I,53.2945235,-6.3557032,0.0
N01151J,53.2945235,-6.3557032,52.47
N01151K,53.2945235,-6.3557032,0.0
N01151L,53.2945235,-6.3557032,13.29
N01151Z,53.2945235,-6.3557032,0.0
N02111A,53.2746956,-6.3529528,342.97
N02111B,53.2746956,-6.3529528,122.36
N02111C,53.2746956,-6.3529528,293.22
N02111D,53.2746956,-6.3529528,130.97
N02111K,53.2746956,-6.3529528,58.76
N02111M,53.2746956,-6.3529528,104.46
N02111N,53.2746956,-6.3529528,0.0
N02111P,53.2746956,-6.3529528,0.0
N02111Q,53.2746956,-6.3529528,0.0
N02111R,53.2746956,-6.3529528,0.0
N02111Z,53.2746956,-6.3529528,0.0
N02121E,53.276824,-6.3573936,342.34
N02121G,53.276824,-6.3573936,432.97
N02121H,53.276824,-6.3573936,145.48
N02121S,53.276824,-6.3573936,0.0
N02131A,53.276824,-6.3573936,257.96
N02131C,53.276824,-6.3573936,298.37
N02131D,53.276824,-6.3573936,185.34
N02131L,53.276824,-6.3573936,0.0
N02131N,53.276824,-6.3573936,0.0
N03111B,53.3595655,-6.4257382,20.75
N03111C,53.3595655,-6.4257382,528.86
N03111D,53.3595655,-6.4257382,345.07
N03111J,53.3595655,-6.4257382,0.0
N03111K,53.3595655,-6.4257382,0.0
N03111L,53.3595655,-6.4257382,281.67
N03111M,53.3595655,-6.4257382,0.0
N03121A,53.3572015,-6.4243135,246.82
N03121D,53.3572015,-6.4243135,88.63
N03121F,53.3572015,-6.4243135,302.32
N03121G,53.3572015,-6.4243135,396.16
N03121P,53.3572015,-6.4243135,0.0
N03131A,53.3558853,-6.4225864,523.45
